gene_id E15_cpn E15_corticothal E15_subcereb E16_cpn E16_corticothal E16_subcereb E18_cpn E18_corticothal E18_subcereb P1_cpn P1_corticothal P1_subcereb
Med24 51.1999 51.53 62.5052 41.4348 48.9915 44.5796 36.903 45.344 34.7528 35.3167 39.3822 33.755
Med25 46.57 49.5895 54.4187 42.3003 45.4575 51.2998 41.9253 43.7163 47.2895 47.9661 52.5152 56.1981
Med26 10.8881 10.3111 10.4861 8.46015 8.87332 9.9821 8.39593 8.26234 8.04596 9.23675 9.56352 7.86638
Med27 37.2828 14.0529 18.164 27.8766 10.2934 13.3991 24.0014 10.3542 12.4228 27.6283 12.8258 13.801
Med28 7.16769 6.72376 6.40175 6.84089 6.96825 7.6756 6.86858 7.37316 7.90138 9.44748 9.5272 11.0324
Med29 9.45925 7.92868 8.00315 8.60131 7.84523 9.12627 8.72217 8.38323 9.7896 11.7311 11.982 12.2205
Med30 11.643 11.7729 11.3091 14.269 11.3877 12.9648 16.1402 14.4349 19.2457 24.2378 22.1424 36.9543
Med31 5.8364 5.44778 5.10053 5.68718 5.17202 5.07906 5.63253 6.6529 5.87653 7.27491 7.41615 7.00754
Med4 31.4585 34.1975 32.7534 29.259 28.9745 29.6506 28.3383 30.2614 28.5032 32.8676 33.2274 30.3104
Med6 16.2088 15.5727 15.9615 16.75 15.8585 15.7667 14.6151 15.556 13.0425 12.4503 13.0819 11.632
Med7 7.44386 6.84017 7.12557 7.49919 6.27831 8.33053 6.31708 6.41437 8.31914 5.97144 6.19278 8.96937
Med8 15.9981 12.6802 13.3705 13.6198 10.7263 14.7966 12.3175 10.8322 13.5759 17.6153 15.6356 18.4504
Med9 5.96498 6.30809 6.2024 6.05439 6.07008 7.17255 6.58463 6.44772 8.85835 7.11461 6.10512 9.65108
Mef2a 10.8401 13.0462 14.1951 12.6809 13.6916 11.4564 11.4502 11.6919 11.9534 12.8003 14.6537 11.5196
Mef2b 0.0685737 0.452595 0.151018 0.17884 0.438833 0.166348 0.175246 0.246177 0.16776 0.161778 0.242738 0.246322
Mef2c 91.4299 122.302 86.7498 212.729 134.467 232.734 316.53 176.777 303.491 423.774 214.121 343.266
Mef2d 23.5421 28.0205 30.2115 24.9102 28.266 26.641 26.7129 27.2053 28.2532 28.9663 28.7215 25.3223
Mefv 0 0.00481261 0 0.00388999 0.00440334 0.00386453 0 0 0 0.0046455 0 0
Meg3 137.677 956.68 685.356 240.65 919.381 1177.02 327.746 843.317 1137.91 578.684 913.555 1357.02
Megf10 0.491523 0.629668 0.25792 0.402228 0.326093 0.0968442 0.203793 0.109528 0.463479 0.191843 0.148614 0.857168
Megf11 3.28081 2.78492 2.53071 3.26277 2.55859 3.60193 3.17866 3.36945 4.02053 3.7455 3.67761 4.5844
Megf12 0.0145145 0.00778867 0.0308293 0.0322407 0.0360255 3.23515e-26 0.0139632 0.0495933 0.03473 0.0469351 0.0102387 0.0132366
Megf6 5.54774 1.52414 4.9343 3.25826 1.38373 1.88022 2.23369 0.767357 0.720454 1.12944 0.61961 0.220576
Megf8 39.2506 41.317 46.637 36.5116 37.4878 36.7476 37.8419 34.8288 38.6634 40.6211 31.6408 38.0494
Megf9 24.0159 22.052 21.9758 23.6637 20.5952 15.3306 19.4972 15.399 15.5773 20.2201 15.387 14.624
Mei1 0 0.0049511 0.00895393 0 0.0176179 0.00768398 0.00909187 0.00888539 0.00669961 0.0182287 0.0213903 0.009566
Mei4 0.0463602 0.0341516 0.0335107 0.0951087 0.0639069 0.0621283 0.186448 0.0500402 0.370186 0.173413 0.0501618 0.255601
Meig1 0 0.0723715 0.147781 0 0.108112 0.166349 0.0367026 0.160016 0.401599 0.155187 0.544507 1.25673
Meis1 1.11528 0.517115 0.539566 0.655626 0.381915 0.314949 0.417643 0.24465 0.742851 0.188646 0.101035 0.0940536
Meis2 28.146 58.0473 64.3996 15.9686 64.0626 46.3375 15.6777 74.7265 35.6125 9.61948 52.4643 27.1594
Meis3 61.6242 63.7714 66.2143 51.3071 64.2252 56.6394 53.0354 62.9666 54.5798 53.723 59.194 53.7616
Mek5 0.0267619 0.0249755 0.121963 0.0320569 2.21996e-28 0.0836951 0.0333876 1.21323e-29 0.0243704 0.0450588 0.0306991 0.0301106
Melk 0.282402 0.487412 0.163064 0.279735 0.237484 0.0864708 0.0792509 0.0713249 0.0758268 0.0377543 0.0307497 0.0951887
Memo1 35.2384 34.7449 34.4007 40.6213 34.6711 42.5605 37.7337 34.9932 39.2478 36.9011 35.0789 41.7209
Men1 37.2528 30.1245 33.0267 33.6138 30.7212 35.1679 33.1127 29.5224 31.8607 26.0769 24.2044 25.1884
Meox1 0 0.0053396 0 0.0166362 0.0175823 0.00555195 0.0190552 0.108897 0.0169327 0.0621646 0.720529 0.0517178
Meox2 0 0 0 0 0 0.0057033 0 0 0.00524398 0 0 0.0191526
Mep-1beta 0 0 0 0 0 0 0 0 0 0 0 0
Mep1a 0 0 0 0.00408431 0 0 0 0 0 0 0 0
Mep1b 0.00506726 0 0.00576815 0 0 0.00587083 0 0 0.011021 0.0148489 0 0.00601884
Mepce 25.6724 27.4444 27.1077 19.6209 20.9388 20.3985 16.4272 18.0527 15.1264 10.5639 11.7968 9.91038
Mepe 0 0 0 0 0 0 0 0 0 0 0 0
Mertk 0.0482107 0.068819 0.0669418 0.424662 0.123051 0.0455618 0.142874 0.0843644 0.0275408 0.137185 0.100903 0.0574631
Mesdc1 7.1635 7.14305 7.09763 5.85476 5.2049 7.08827 6.41418 5.52695 7.23066 6.52709 5.19139 6.53868
Mesdc2 10.7277 8.9413 10.0239 10.8892 9.09785 10.6583 10.6832 9.86522 11.3628 11.9045 10.9179 12.7643
Mesp1 0.0370164 0.0552316 0 0.0126082 0.0142718 0.0262327 0 0.0350873 0.0126421 0.223687 0.20911 0.074211
Mesp2 0.425315 1.02652 0.89667 0.37811 0.864659 0.516722 0.501345 1.05054 0.972794 0.543457 1.06119 0.8494
Mest 20.8134 7.42738 15.491 15.8131 8.2435 16.4285 9.9421 6.95043 13.2898 7.4541 5.43294 9.95685
Met 12.3512 10.7211 10.2527 25.8614 13.2002 16.1368 24.1002 17.7172 16.1502 25.2837 25.7607 17.819
Metap1 25.1293 24.5119 24.9193 23.7643 24.8099 27.5481 24.2374 24.24 34.0691 25.6753 26.5525 40.8234
Metap1d 5.60806 7.04094 8.89603 4.51787 6.07665 5.8742 5.24117 6.51836 6.76675 10.7883 13.9208 12.1275
Metap2 25.053 18.0236 18.8313 25.4625 18.7319 19.5568 21.8064 19.5637 19.6551 22.1324 20.7262 21.1893
Metrn 0.193497 0.299241 0.136093 0.318639 0.276019 0.03075 0.437937 0.375236 0.210756 0.372302 0.637244 0.210572
Metrnl 0.449241 0.0822229 0.136452 0.706489 0.24361 0.173716 1.23372 0.776335 0.364244 1.03867 0.330034 0.256876
Mets1 2.90668e-50 3.03999e-49 1.91689e-47 1.13283e-96 1.35893e-75 1.30026e-55 4.82437e-34 2.71022e-68 3.54095e-40 3.40112e-50 4.00911e-75 1.53739e-78
Mett10d 11.1101 9.21112 9.77113 10.7741 9.42647 11.7361 9.28136 9.22138 11.6779 4.67241 5.02052 6.36978
Mett11d1 29.2138 34.5313 34.6874 33.4476 38.9169 39.6264 32.9161 40.1475 32.2796 25.8579 30.7111 23.5823
Mett5d1 1.214 1.04234 0.915252 1.54326 1.57683 1.02767 2.10465 2.05356 1.80928 1.65123 1.47137 1.69086
Mettl1 6.32538 2.90691 5.41857 5.88363 4.09884 7.99398 5.50265 4.0405 9.16126 4.70312 4.51365 8.28836
Mettl10 14.915 14.4301 15.5735 13.5378 14.7709 15.1801 12.7599 15.5727 16.0893 11.9635 15.3794 14.5203
Mettl11a 56.8333 39.2966 49.5186 44.8204 38.8033 46.5456 45.6827 41.3951 46.7121 38.0357 32.7354 43.9124
Mettl11b 0.0121695 0 0.0156709 0.0129531 0 0 0.030514 0 0.0409623 0 0 0.151291
Mettl13 9.32874 7.34062 10.5368 8.52194 8.73483 10.9014 8.93437 7.75064 9.07278 8.83208 8.55781 7.8797
Mettl14 10.4216 11.5526 10.8791 11.8574 11.7025 10.1356 11.8986 11.8897 9.74944 10.5448 11.4595 10.2435
Mettl2 10.7507 8.4128 9.37677 10.3575 9.17069 11.9991 10.0877 9.10228 11.6017 11.9563 9.44416 11.3329
Mettl3 12.7938 11.5242 14.5413 14.1332 10.7421 15.6312 15.1116 10.4216 15.9149 6.35355 4.56599 8.60481
Mettl4 6.06919 5.58023 7.0479 5.6207 5.32319 7.19138 3.96246 3.94176 5.82242 1.97613 2.32201 3.16272
Mettl4-ps1 0.00931159 0.0122381 0.0109618 0.0205826 0 0 0 0.0202918 0.0205338 0 0 0.012581
Mettl5 3.48628 2.44975 3.32462 3.32531 3.3555 2.95765 3.69793 4.04099 2.37291 4.38524 5.25549 3.24035
Mettl6 13.8146 10.7579 12.3694 12.5301 9.93925 11.7513 11.1495 9.61835 9.7227 8.01285 7.26692 7.69456
Mettl7a1 1.8596 3.35232 3.6273 1.65752 2.66201 2.2126 2.46403 3.23249 2.63373 0.864987 0.732488 0.891119
Mettl7a2 1.1433e-06 1.2356e-06 1.22082e-06 5.62812e-07 1.33847e-06 1.18507e-06 1.08156e-06 1.00883e-06 1.20869e-06 6.36048e-07 0.00938998 0
Mettl7b 0 0 0 0 0 0 0.0122821 0 0 0 0 0
Mettl8 9.55351 6.68666 8.9616 8.87408 7.20823 6.51116 8.5187 7.69615 6.68859 6.22777 4.06583 5.71525
Mettl9 74.8396 72.0322 75.0129 64.1188 61.9862 67.3582 59.1002 60.6928 58.3639 52.9001 49.3216 59.4076
Mex3a 120.63 99.4527 113.551 95.4695 76.8913 76.6402 74.1978 63.1672 59.8326 58.9997 48.7808 43.0259
Mex3b 69.8799 72.0838 77.3678 67.8933 69.0407 70.8406 50.9886 47.3515 45.4977 58.4544 43.3904 40.1211
Mex3c 27.2165 18.4284 22.2854 24.4416 13.8361 14.7612 19.7144 12.5172 13.9885 15.5722 11.7171 10.9512
Mex3d 51.9388 39.4409 44.4634 41.645 29.5777 34.588 38.0157 27.3135 29.0555 36.3053 22.3962 25.9341
Mfap1a 7.86202 7.50567 7.39497 7.55084 7.20487 6.60604 6.36229 6.69218 7.02243 5.32018 5.19151 5.78206
Mfap1b 3.96571 3.56747 3.65438 4.09914 3.14007 3.29186 3.57805 3.43429 3.3848 2.66354 2.63506 2.78068
Mfap2 48.2864 54.5392 51.3783 39.702 41.9904 41.5838 40.1464 40.6686 42.2027 37.0653 33.0615 44.9507
Mfap3 17.2853 11.1728 18.5799 13.7538 6.91642 10.5657 10.1984 4.39911 10.2776 8.45194 3.91523 9.09218
Mfap3l 0.345622 0.423447 0.375491 0.62972 0.777595 1.02147 1.6834 1.35626 2.31924 2.63163 1.18309 2.64287
Mfap4 3.13122 3.10035 0.8766 2.09949 1.63175 0.327819 0.851109 0.726539 0.171637 0.819404 0.549205 0.0893328
Mfap5 0.0822468 0.0517198 0.121754 0.0641199 0.00925909 0.0301081 0.0722556 0.043087 0.0375064 0.0727719 0.0314897 0.0907401
Mff 76.4943 67.5877 62.4073 82.616 64.4197 58.217 84.2553 71.116 75.1943 106.444 85.3639 88.077
Mfge8 2.22517 3.31349 0.915172 3.00505 2.95723 0.644154 2.2194 1.97236 0.853838 3.27857 2.69526 0.72837
Mfhas1 4.75915 10.9539 9.94583 6.44136 10.0751 17.5614 8.02614 9.21512 14.6336 11.7761 8.70432 12.3881
Mfi2 0.0916627 0.0492543 0.042712 0.173956 0.0643174 0.315691 0.194219 0.181159 0.488915 0.184285 0.125027 0.463218
Mfn1 21.8486 35.165 27.8864 23.3063 35.2771 30.3841 27.0363 34.8388 32.5021 28.2857 35.5515 33.2072
Mfn2 28.9462 34.6807 32.2606 29.2879 33.1968 40.8729 32.9509 35.9624 46.938 36.8663 43.6767 49.9385
Mfng 2.97117 2.67706 0.712942 2.0288 1.48661 0.417449 1.10144 0.493052 0.355249 0.621664 0.417006 0.198797
Mfrp 0.0112172 0.0163606 0.00839846 0.0159499 0.00866292 0.0108426 0.00382802 0.00719381 0.00764538 0.01498 0.0304662 0.0279932
Mfsd1 11.5092 8.74595 12.1017 10.4419 7.98941 11.2761 9.10466 7.06806 10.513 9.09728 6.67249 14.056
Mfsd10 31.0193 23.4631 22.8429 27.939 22.3084 29.0233 35.759 27.6151 32.2467 37.0881 36.3305 33.0507
Mfsd11 13.4458 12.0207 11.1984 12.9919 12.2039 12.1046 14.2643 12.7203 12.1338 14.8514 11.4166 14.8696
Mfsd2a 26.339 2.45759 10.7946 9.61036 2.39185 6.75368 6.14045 1.73353 3.47875 3.99352 1.37216 1.53288
Mfsd2b 1.28313 0.846471 1.03832 1.00999 0.879919 1.18845 1.27585 0.751296 1.30576 1.24909 0.81777 1.2022
Mfsd3 2.72216 2.18965 2.76385 2.56017 2.31885 3.68048 3.07021 2.86875 4.28711 5.8344 4.79391 7.17346
Mfsd4 2.74751 4.11252 2.42603 3.753 6.35715 2.64508 4.47844 10.1015 3.71657 7.185 12.9931 4.31786
Mfsd5 15.9199 11.9799 12.915 13.566 10.2799 14.9378 14.4902 11.1512 17.8139 20.4348 15.7939 23.6583
Mfsd6 5.91529 10.6306 8.98441 6.08691 12.4048 14.2216 7.84252 12.3512 15.3548 7.47345 11.4638 14.728
Mfsd6l 0 0 0.00645854 0.0059567 0 0 0.00673045 0 0 0 0 0.0153358
Mfsd7 0.0689179 0.0573791 0.0783403 0.0635071 0.175665 0.0617958 0.101083 0.145845 0.0738999 0.109809 0.0737192 0.164492
Mfsd7a 2.88171e-06 0.0790933 0.0540816 2.83911e-06 0.0620203 0.0636297 0.068988 0.0307817 0.061449 4.15883e-06 3.43892e-06 3.8206e-06
Mfsd7b 8.53809 7.2221 7.62127 8.41426 7.72808 8.1153 7.78777 8.12699 8.3953 7.9928 7.93207 7.97429
Mfsd7c 0.0570725 0.0715027 0.0966935 0.0830993 0.0609741 0.0581254 0.0867225 0.106612 0.0705477 0.0698716 0.064394 0.0322648
Mfsd8 16.8505 21.0615 19.7167 19.9078 22.9148 22.6058 17.6688 19.848 18.2395 10.867 12.7884 14.1651
Mfsd9 2.85775 2.59296 3.74188 3.80342 3.81295 2.45819 4.13147 5.31611 3.92671 3.60314 3.58076 4.83683
Mga 6.10882 6.44129 6.8123 8.46529 8.90385 6.25808 6.05501 5.48778 4.85947 2.86039 3.31022 1.69982
Mgam 0.00247944 0.0148449 0.017922 0.00796393 0.0129577 0.00261722 0 0.0063843 0.0247567 0.0113779 0.0572531 0.0176189
Mgat1 16.4111 21.1691 18.5567 17.2919 18.1255 18.8869 19.6607 19.3669 19.3176 18.6705 17.2649 17.9755
Mgat2 14.1853 14.1431 14.1913 12.962 12.8678 14.9181 13.0227 13.2525 15.5739 19.6374 19.7626 25.4205
Mgat3 23.5345 21.6634 22.8269 24.1856 20.3784 22.924 25.8827 21.4603 26.5183 24.7033 20.7211 22.311
Mgat4a 4.25862 4.02164 3.52209 4.37021 4.17869 3.95785 5.29393 5.03912 4.59094 6.09068 5.37077 4.10003
Mgat4b 42.5214 43.2306 39.9871 40.5555 40.7505 48.321 45.8259 43.7464 54.1346 65.1009 55.5585 75.9825
Mgat4c 0.315485 0.73476 0.643375 0.28909 0.452742 0.683554 0.147684 0.760234 0.312582 0.0921425 0.904368 0.627421
Mgat5 7.9326 7.18273 6.47135 9.30678 6.85513 5.64943 7.13288 5.49315 4.86234 5.80594 5.23575 3.73311
Mgat5b 85.1391 70.4814 76.4083 80.9305 61.8305 74.4479 81.781 61.2751 62.3779 91.2328 60.9743 66.9033
Mgea5 93.7157 97.735 104.068 97.3203 104.468 109.102 102.636 112.815 118.514 122.93 124.121 121.003
Mgl2 0 0 0 0 0.00794616 0 0.0723004 0 0.0158403 0.185537 0 0.059436
Mgll 1.70504 26.8385 11.5207 0.323651 17.8504 4.13252 0.57127 18.9748 9.27541 0.637996 16.2791 10.2987
Mgmt 0.0165796 0.0724425 0.0376847 0.105438 0.017741 0.0192501 0.0200791 0.0156048 0 0.0763299 0 0.168315
Mgp 0.0251475 0 0 0 0 0 0 0.0236657 0 0.0740492 0.0279251 0
Mgrn1 32.0092 31.2151 29.8205 34.5954 32.8054 33.4211 37.713 36.3623 36.3297 52.5062 50.7469 46.4735
Mgst1 0.0573642 0.271254 0.0158128 0.0589181 0.124699 0.0308021 0.0666508 0.151782 0.499694 0.0816885 0.081504 0.160003
Mgst2 0.057804 0.0328221 0.0292295 0.0893038 0 0 0.122856 0.0280923 0.0627918 0.161785 0.137086 0.0917044
Mgst3 31.3912 41.0234 47.8868 29.6784 41.3721 80.1117 34.8204 46.1136 107.311 67.93 81.6203 196.932
Mia1 0.716292 2.53278 1.74463 0.462681 0.948714 0.539244 0.391576 0.851675 0.235064 0.10416 2.41465 0.303768
Mia2 0.00735929 0.00747331 0 0 0 0 0.00872874 0 0 0 0 0
Mia3 26.4381 26.8649 26.4183 26.8185 27.5919 28.1373 25.839 25.8135 27.5395 32.1079 34.6001 36.8121
Miat 35.6791 25.1204 37.5902 45.714 32.1266 30.8156 38.3526 27.4856 24.9303 54.8418 39.3386 30.4681
Mib1 26.9806 28.0209 27.5946 22.7747 23.565 22.9729 20.2377 20.3794 22.1849 23.9487 23.4099 24.403
Mib2 28.812 34.7133 32.1338 32.1133 35.9252 35.7669 36.0322 38.7823 39.6228 36.047 35.8195 37.063
Mical1 15.3675 18.7466 20.5656 13.5014 19.6462 21.919 15.45 19.3794 21.6734 16.2107 17.8046 22.7789
Mical2 5.94537 3.63615 1.90289 28.5598 8.27004 5.00616 32.8352 22.2308 14.3801 54.8477 55.2889 27.0271
Mical3 50.2512 41.7398 42.7511 51.2478 45.4972 44.0144 46.0895 37.9776 42.5228 37.3884 25.4802 30.8773
Micalcl 1.30783 0.966946 0.327866 5.91428 1.47848 1.03208 6.36835 3.17617 1.955 3.5183 2.83806 1.35194
Micall1 19.7838 16.1501 15.1234 23.6903 18.9765 21.2584 23.4558 16.0068 20.9392 18.9851 11.3096 13.912
Micall2 2.14475 2.0031 1.59215 2.5818 2.21819 2.6858 4.24058 3.51427 4.18206 4.29375 4.02221 3.81413
Mid1 33.8352 33.5396 37.5647 20.9395 22.8036 20.2013 53.0635 46.253 34.3684 10.9294 10.9213 7.40931
Mid1ip1 11.4817 4.45372 3.3452 10.7084 7.71439 8.07936 11.435 13.6642 11.6022 14.8392 21.2915 12.5489
Mid2 0.316059 0.585161 0.166625 0.140997 1.68726 1.18637 0.762331 2.85624 2.29596 1.35134 2.72949 1.71929
Midn 191.537 157.653 187.068 130.241 106.682 130.224 99.8863 86.5686 93.8605 65.9109 58.9429 66.2011
Mier1 13.0745 15.0552 14.2859 13.7068 14.8351 13.8348 12.9435 13.8604 12.0172 10.7496 12.0508 7.94043
Mier2 21.9424 22.8181 23.4657 20.9276 22.9192 25.1573 21.4199 22.7261 23.0331 18.9553 18.6623 21.5379
Mier3 8.4313 9.64834 8.1541 8.04031 9.25394 7.31239 7.40004 8.88426 6.30954 7.7534 9.95551 5.77311
Mif 243.684 108.654 196.871 222.411 122.606 282.513 233.264 150.369 324.861 323.114 278.128 557.6
Mif4gd 1.80763 2.77598 3.41926 1.85678 3.56184 2.6918 2.15647 4.23624 3.13503 3.13924 4.42536 3.18625
Miip 11.4508 13.8325 14.4179 10.0405 11.9092 11.0042 9.78445 11.9117 9.15678 10.4305 11.3363 8.2301
Mill1 0 0 0 0 0 0 0 0 0 0 0 0
Mill2 0.0130781 0.00539537 0 0 0.0672939 0 0.0892927 0.10144 0.0456649 0.102759 0.131647 0.0829874
Mina 0.583755 0.470373 0.337941 1.5562 1.06534 2.82582 2.76696 1.57768 5.50837 2.22549 1.41174 5.69773
Mink1 26.3626 25.3929 28.4812 25.6641 27.9496 30.02 24.0189 27.3449 27.289 24.5732 25.2693 22.4366
Minpp1 13.9415 14.5041 13.6142 14.288 16.4061 14.6385 16.5557 19.286 16.9877 25.1561 25.1938 26.5056
Mios 12.2094 11.2361 12.8163 11.2381 13.7018 11.5485 11.0908 12.7849 9.3512 10.2922 11.4572 7.40032
Miox 0 0 0 0 0 0 0 0 0 0 0.0136438 0.0165529
Mip 0.090382 0.0837343 0.0454995 0.0805092 0.0726515 0.0423951 0.149197 0.101541 0.0291942 0.0477851 0.0791377 0.0267121
Mipep 7.51709 7.49041 7.52316 6.83498 6.87852 9.25193 6.57175 7.94937 9.84212 8.08851 10.3554 13.3773
Mipol1 1.10419 1.06617 1.19128 0.986851 1.36829 1.01719 0.977658 1.1088 0.886187 0.733692 0.918906 0.689271
Mis12 12.0904 10.2671 9.75856 9.52611 8.35199 10.0252 8.23984 6.8319 9.31131 3.17236 3.56778 4.21788
Mitd1 4.8118 4.51326 5.01682 4.65092 4.4886 4.41396 3.97127 4.54868 3.96545 1.37751 1.62755 1.83565
Mitf 0.556265 0.352011 0.334302 0.290716 0.576509 0.10763 0.317264 0.227062 0.214727 0.239504 0.207911 0.182867
Mixl1 0.00569717 0 0 0.00537687 0.00608622 0 0.0120041 0.0095269 0.00539041 0.0192658 0.0127776 0.00683816
Miz1 0.876324 0.464497 0.536368 0.103325 0.0592451 0.118056 0.0572903 0.0970493 0.119764 2.12313e-05 9.83215e-06 5.13663e-06
Mki67 0.925633 2.01985 0.446398 0.899881 0.956548 0.164026 0.212498 0.220769 0.118962 0.162601 0.10597 0.0426484
Mki67ip 24.4733 18.0562 21.3317 23.6487 18.9175 25.3607 23.004 19.6345 26.1786 25.6898 26.0346 31.1904
Mkks 4.91795 6.00153 6.61204 5.42762 6.8277 6.32502 5.28686 5.99199 6.50546 2.89801 3.26797 4.66054
Mkl1 24.1848 20.4275 21.1148 20.5135 18.0403 21.8477 18.1839 16.8664 19.1329 11.7987 12.0214 12.4684
Mkl2 4.49718 7.30509 6.79029 5.06743 8.84437 9.13422 4.50864 8.89941 13.4166 4.55261 8.39737 11.7961
Mkln1 12.8474 13.3381 14.0793 13.6828 12.1942 12.4415 11.0532 10.9526 11.3919 9.80966 9.58619 10.4734
Mknk1 8.63333 15.8623 12.2752 7.66879 11.8427 8.74842 8.09275 11.4688 8.63071 6.56006 8.98323 7.72462
Mknk2 36.9814 39.197 43.5832 25.3121 27.7554 31.877 23.7279 24.3922 30.3489 33.8956 32.1277 43.4651
Mkrn1 119.672 138.581 127.603 105.861 111.783 110.193 97.9099 103.298 95.9714 99.0329 99.8638 90.0226
Mkrn2 15.8538 17.3877 16.158 17.3162 15.8789 18.4814 16.1161 15.7152 18.9709 16.9825 17.0796 20.487
Mkrn3 7.87252 7.43132 7.01359 7.20105 6.54797 6.34232 6.62913 7.04063 6.58539 6.45339 8.00745 6.86177
Mks1 5.15311 5.15829 6.06614 5.06016 4.94724 4.96123 4.29846 4.16415 3.38708 3.7632 4.19137 3.03679
Mkx 1.22336 0.822762 0.43298 0.489526 3.00551 0.353779 2.19402 1.41233 0.274291 1.07989 0.502616 0.25908
Mlana 0 0 0 0 0 0.0433575 0 0 0 0 0.0521337 0.0441456
Mlc1 0.293139 0.663323 0.113233 0.470954 0.538944 0.0899917 0.38768 0.491895 0.138642 0.657828 0.671846 0.231256
Mlec 10.65 7.90484 9.24371 10.5421 8.11111 12.5917 10.4218 8.56403 15.9636 11.2173 9.13612 15.6845
Mlf1 0.0979364 0.223319 0.173853 0.168645 0.335767 0.524491 0.25854 0.332262 1.00011 0.285517 0.677321 1.98543
Mlf1ip 0.608488 0.675155 0.567229 0.596253 0.599999 0.556551 0.589252 0.486204 0.616572 0.496857 0.339778 0.52287
Mlf2 152.665 127.907 137.883 143.869 127.78 167.49 161.726 146.891 188.934 224.373 225.725 256.665
Mlh1 7.15349 6.36736 7.77287 6.70182 6.54595 6.83797 7.61596 6.83144 7.18942 5.57951 5.44859 5.74201
Mlh3 4.32858 5.64622 5.27048 5.15297 5.66978 4.45245 5.08869 5.05044 4.27062 2.93752 3.0004 2.66528
Mlkl 0 0.00711078 0.0166429 0.0148852 0 0.00738303 0 0.00658811 0 0 0.00986411 0
Mll1 23.5945 27.7555 30.1636 24.3007 26.8965 18.6473 18.6759 19.3136 13.7956 11.8291 13.3029 8.25686
Mll2 22.0589 21.4451 23.843 19.321 19.6962 19.0733 18.0649 17.5848 15.9913 19.6145 18.7939 16.2455
Mll3 25.668 31.0326 30.2197 25.2707 30.665 29.0841 19.743 23.9681 22.9368 14.906 17.1552 15.7058
Mll5 53.36 60.3868 56.1106 55.7247 60.457 45.1561 44.8282 50.7584 33.5227 34.0575 40.7409 24.0069
Mllt1 56.5995 43.8682 47.7636 46.0024 39.5804 49.5842 44.3494 36.576 45.0563 42.8629 34.0549 40.5624
Mllt10 17.1207 15.3428 17.5568 15.6369 13.0661 12.2209 12.0154 10.7865 8.86201 8.65571 8.37475 5.76766
Mllt11 164.079 150.862 156.062 172.142 155.744 204.059 185.411 184.705 255.603 240.197 269.595 342.478
Mllt3 53.8016 24.4772 26.4233 39.4745 24.0428 29.1066 25.0745 23.5756 26.3977 20.1547 15.2341 28.4742
Mllt4 63.5719 58.1806 62.751 60.7468 55.8959 50.3454 53.7746 52.1724 42.8919 47.0299 45.049 34.2214
Mllt6 31.0044 28.3861 30.8814 30.6184 25.1561 23.1186 27.1357 24.7521 17.1844 24.7454 19.1116 12.2563
Mlph 0 0 0.00307377 0.00263738 0.0029853 0 0.00299576 0.00467603 0.0266564 0.0113964 0.0356085 0.0534041
Mlst8 15.0539 13.4194 14.7351 11.8512 10.7861 13.2656 11.3738 11.5942 12.4983 11.2809 12.5767 13.2248
Mlx 17.5782 15.0405 16.0938 14.3319 14.7949 15.2825 14.2231 15.756 16.2662 16.3416 18.7827 20.3394
Mlxip 23.5863 26.7575 25.8332 22.5668 24.0583 22.0115 19.2449 20.3444 16.8065 18.3548 17.2808 13.6935
Mlxipl 0.188406 0.0592237 0.281795 0.199752 0.0744623 0.155292 0.0829275 0.143625 0.414362 0.197576 0.135724 0.378726
Mlycd 7.18438 6.91003 6.65754 7.2816 8.01469 8.07457 7.85611 9.18483 8.27585 10.1095 11.0668 7.75381
Mlyk 0.0240238 0 0.00913088 0.00826712 0.0622169 0 0.00437372 0.00347084 0.0167152 0.00795907 0.0306556 0
MmZW10 1.38612 1.5649 1.58024 0.531506 0.000498019 1.73076 0.910435 2.22422 0.783101 1.06453 1.61472 2.05157
Mmaa 12.1038 13.3574 14.7949 11.3811 11.4644 13.3405 10.9499 10.7124 10.4363 6.22939 5.83907 6.83452
Mmab 4.01618 3.2649 4.2782 4.838 3.60304 7.70638 7.30453 5.33136 10.0915 7.71559 6.34953 10.1223
Mmachc 7.33213 4.45033 6.29077 6.99792 4.73644 5.43322 4.94026 3.86564 5.69045 5.12311 4.34857 7.05449
Mmadhc 31.9623 25.2789 27.2238 30.1 27.682 27.1338 32.2344 29.9626 29.0889 37.7683 36.2235 32.3096
Mmd 17.7852 46.2447 31.1162 20.4031 46.0072 45.5702 38.5437 48.8046 47.4279 63.7454 62.5956 50.698
Mmd2 25.2224 41.1094 34.1879 19.8389 31.0605 12.2224 18.6662 27.8544 11.0193 27.8444 28.4972 15.4969
Mme 0.0388441 4.8721 0.793203 0.322516 8.6914 0.321464 0.846606 5.34024 0.995307 0.76627 5.74056 1.27552
Mmel1 0.195567 0.236243 0.312136 0.28098 0.289055 0.341336 0.374491 0.265031 0.50777 0.392717 0.321009 0.552222
Mmgt1 9.21852 14.6753 11.9856 7.04264 12.604 11.3995 7.56774 10.7102 10.8809 9.90432 15.4525 15.8046
Mmgt2 4.88953 7.30999 6.12691 4.96519 7.85632 7.2342 4.48763 8.48174 9.25092 4.40985 10.8408 12.7204
Mmh 1.80927 1.74498 1.53776 1.24894 1.51452 1.61958 1.80013 1.59322 0.867522 2.52916 2.97734 1.37453
